Heating,Lighting,Cooling,Plug,Ventilation,Other,Consumption,Location,Number of Room,Occupants,Temperature,Humidity,Precipitation,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Dayindex
1.75,28.25,54.3125,17.5,100.75,0.0,202.5625,"G-1B016-Projet-Vie étudiante, G-1C002-Amphi Coulomb, G-4D006",3.0,194.0,21.8,55.09,0.0,37.1,26.3,364.0,1.3,4.0,0.584
3.0,30.75,72.8125,18.0,38.625,0.0,163.1875,"G-1B016-Projet-Vie étudiante, G-1C002-Amphi Coulomb, G-4D006",3.0,194.0,24.1,49.0,0.0,90.2,23.5,628.0,2.3,6.0,0.584
4.5,27.9375,116.4375,16.5625,78.25,0.0,243.6875,G-1B016-Projet-Vie étudiante,1.0,10.0,25.9,43.78,0.0,100.0,27.1,739.0,2.7,7.0,0.584
4.75,23.4375,240.0625,15.25,82.375,0.0,365.875,"G-1B016-Projet-Vie étudiante, G-2C006",2.0,90.0,28.0,41.13,0.0,37.1,30.7,852.0,3.1,9.0,0.584
4.25,21.625,306.9375,12.75,58.375,0.0,403.9375,"G-1B016-Projet-Vie étudiante, G-2C006",2.0,90.0,29.3,39.65,0.0,60.0,32.0,874.0,3.1,9.0,0.584
5.75,21.9375,355.0,13.0625,48.625,0.0,444.375,G-1B016-Projet-Vie étudiante,1.0,10.0,30.5,33.73,0.0,29.7,18.1,839.0,3.0,8.0,0.584
8.75,19.0625,333.75,13.5,48.375,0.0,423.4375,G-1B016-Projet-Vie étudiante,1.0,10.0,31.6,31.78,0.0,60.0,28.5,760.0,2.7,8.0,0.584
6.5,17.4375,402.4375,9.3125,81.875,0.0,517.5625,G-1B016-Projet-Vie étudiante,1.0,10.0,31.8,25.16,0.0,87.0,23.8,635.0,2.3,6.0,0.584
6.5,13.0,357.375,11.375,76.875,0.0,465.125,0,0.0,0.0,31.1,29.9,0.0,100.0,22.3,440.0,1.6,4.0,0.584
5.75,12.0,284.4375,8.75,36.25,0.0,347.1875,0,0.0,0.0,28.7,43.41,0.0,100.0,21.2,56.0,0.2,1.0,0.584
5.75,9.3125,188.75,8.6875,91.125,0.0,303.625,0,0.0,0.0,26.0,49.85,0.0,90.0,38.2,31.0,0.1,0.0,0.584
5.25,5.6875,77.125,9.8125,49.75,0.0,147.625,0,0.0,0.0,24.5,48.66,0.0,83.0,36.5,5.0,0.0,0.0,0.584
5.75,5.4375,112.9375,10.0,31.625,0.0,165.75,0,0.0,0.0,21.9,58.05,0.0,86.2,34.8,0.0,0.0,0.0,0.584
5.25,4.8125,91.125,9.5,12.625,0.0,123.3125,0,0.0,0.0,20.0,64.63,0.0,74.5,35.7,0.0,0.0,0.0,0.584
5.0,4.0625,67.375,8.125,9.125,0.0,93.6875,0,0.0,0.0,18.4,70.18,0.0,40.0,34.8,0.0,0.0,0.0,0.581
5.25,4.8125,66.5625,8.6875,10.875,0.0,96.1875,0,0.0,0.0,16.8,77.97,0.0,37.5,35.7,0.0,0.0,0.0,0.581
5.0,6.375,62.125,9.9375,3.5,0.0,86.9375,0,0.0,0.0,16.2,78.8,0.0,83.8,34.0,0.0,0.0,0.0,0.581
5.0,5.875,103.5,8.0,7.125,0.0,129.5,0,0.0,0.0,15.8,81.68,0.0,10.0,35.7,0.0,0.0,0.0,0.581
4.75,4.6875,63.375,8.6875,8.625,0.0,90.125,0,0.0,0.0,14.8,83.95,0.0,10.0,34.8,0.0,0.0,0.0,0.581
5.0,5.3125,53.3125,8.375,22.75,0.0,94.75,0,0.0,0.0,14.3,88.02,0.0,27.3,34.0,0.0,0.0,0.0,0.581
4.75,6.5625,50.375,9.3125,58.125,0.0,129.125,0,0.0,0.0,13.5,89.16,0.0,10.0,33.1,0.1,0.0,0.0,0.581
5.0,9.75,55.0625,8.6875,64.0,0.0,142.5,"G-1A002-Amphi Ampère, G-2C001",2.0,186.0,13.0,90.79,0.0,10.0,29.5,5.0,0.0,0.0,0.581
4.5,16.375,48.0625,12.0625,57.375,0.0,138.375,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante",3.0,196.0,14.4,85.73,0.0,30.0,21.6,51.0,0.2,1.0,0.581
4.75,28.5,50.75,13.5625,69.375,0.0,166.9375,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante, G-4D006, G-1C002-Amphi Coulomb",5.0,380.0,18.7,69.68,0.0,10.0,26.2,240.0,0.9,2.0,0.581
5.5,29.375,48.9375,14.0,61.25,0.0,159.0625,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante, G-4D006, G-1C002-Amphi Coulomb",5.0,380.0,21.2,55.98,0.0,10.0,22.5,455.0,1.6,5.0,0.581
5.25,25.5,65.875,14.0,47.125,0.0,157.75,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante, G-4D006",4.0,230.0,23.0,51.61,0.0,10.0,32.8,617.0,2.2,6.0,0.581
5.25,25.5625,87.25,14.5,106.5,0.0,239.0625,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante",3.0,196.0,24.6,43.71,0.0,50.0,27.8,750.0,2.7,8.0,0.581
5.5,18.0,179.375,13.5,68.25,0.0,284.625,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante, G-2C006",4.0,276.0,26.2,41.77,0.0,30.0,31.6,826.0,3.0,8.0,0.581
5.25,20.5,217.4375,13.9375,59.25,0.0,316.375,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante",3.0,196.0,27.3,39.13,0.0,50.0,19.2,866.0,3.1,9.0,0.581
5.0,21.6875,294.8125,14.1875,76.75,0.0,412.4375,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante",3.0,196.0,29.6,29.15,0.0,50.0,18.3,851.0,3.1,9.0,0.581
5.25,18.375,292.125,13.5625,58.125,0.0,387.4375,"G-1A002-Amphi Ampère, G-2C001, G-1B016-Projet-Vie étudiante",3.0,196.0,30.3,28.97,0.0,40.0,19.3,714.0,2.6,7.0,0.581
4.75,19.875,376.6875,11.5625,35.625,0.0,448.5,G-1B016-Projet-Vie étudiante,1.0,10.0,30.1,29.6,0.0,60.0,34.6,639.0,2.3,6.0,0.581
5.25,12.9375,340.25,11.6875,86.25,0.0,456.375,0,0.0,0.0,30.1,30.79,0.0,80.0,29.2,448.0,1.6,4.0,0.581
5.0,13.875,301.0,9.0625,61.875,0.0,390.8125,0,0.0,0.0,29.1,38.54,0.0,80.0,31.7,24.0,0.1,0.0,0.581
5.0,10.6875,122.0625,8.9375,54.375,0.0,201.0625,0,0.0,0.0,24.9,50.97,0.0,80.0,30.5,11.0,0.0,0.0,0.581
4.5,6.8125,158.75,8.375,58.625,0.0,237.0625,0,0.0,0.0,21.8,59.98,0.0,80.0,29.1,5.0,0.0,0.0,0.581
5.0,6.0625,86.8125,10.6875,32.375,0.0,140.9375,0,0.0,0.0,19.8,66.3,0.0,40.0,35.5,0.0,0.0,0.0,0.581
4.75,7.1875,87.3125,9.0625,14.0,0.0,122.3125,0,0.0,0.0,18.4,74.11,0.0,40.0,37.3,0.0,0.0,0.0,0.581
4.75,5.375,77.4375,8.3125,5.875,0.0,101.75,0,0.0,0.0,17.6,74.1,0.0,40.0,36.5,0.0,0.0,0.0,0.566
5.0,6.3125,53.6875,9.125,5.0,0.0,79.125,0,0.0,0.0,16.6,77.39,0.0,40.0,31.3,0.0,0.0,0.0,0.566
5.0,5.6875,57.9375,8.5,7.375,0.0,84.5,0,0.0,0.0,15.9,80.26,0.0,40.0,34.8,0.0,0.0,0.0,0.566
4.75,6.25,53.625,7.375,5.625,0.0,77.625,0,0.0,0.0,15.7,81.83,0.0,89.0,35.7,0.0,0.0,0.0,0.566
5.0,6.5625,138.625,10.0,6.125,0.0,166.3125,0,0.0,0.0,15.2,85.41,0.0,94.0,35.7,0.0,0.0,0.0,0.566
4.75,6.5625,53.1875,9.8125,16.75,0.0,91.0625,0,0.0,0.0,14.8,85.69,0.0,90.6,34.0,0.0,0.0,0.0,0.566
5.25,7.625,49.4375,7.625,52.875,0.0,122.8125,0,0.0,0.0,14.4,87.95,0.0,35.2,35.7,0.0,0.0,0.0,0.566
5.0,11.3125,54.0,13.5625,78.0,0.0,161.875,"G-2C002, G-2C001, G-2C003",3.0,108.0,14.3,87.45,0.0,74.5,23.5,7.0,0.0,0.0,0.566
5.25,20.0,52.4375,15.1875,58.625,0.0,151.5,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante",4.0,118.0,15.5,85.5,0.0,80.0,25.4,38.0,0.1,0.0,0.566
5.25,28.875,49.8125,14.5,54.5,0.0,152.9375,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante, G-1C002-Amphi Coulomb, G-4D006",6.0,302.0,17.6,78.36,0.003,90.0,25.5,184.0,0.7,2.0,0.566
5.0,29.9375,64.0625,18.25,93.25,0.0,210.5,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante, G-1C002-Amphi Coulomb, G-4D006",6.0,302.0,19.9,67.6,0.003,100.0,17.0,221.0,0.8,2.0,0.566
5.25,30.75,57.875,15.0625,57.125,0.0,166.0625,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante, G-4D006",5.0,152.0,20.7,61.47,0.0,75.0,20.5,162.0,0.6,2.0,0.566
5.5,29.3125,94.5625,13.5,51.75,0.0,194.625,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante",4.0,118.0,20.8,71.97,0.369,75.0,17.2,223.0,0.8,2.0,0.566
5.0,26.5625,66.8125,14.6875,81.125,0.0,194.1875,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante, G-2C006",5.0,198.0,19.4,84.13,0.962,80.0,9.7,33.0,0.1,0.0,0.566
5.25,23.6875,130.1875,13.25,40.75,0.0,213.125,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante, G-2C006",5.0,198.0,17.6,92.87,4.067,75.0,8.6,48.0,0.2,0.0,0.566
5.0,23.125,49.375,14.0625,85.5,0.0,177.0625,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante",4.0,118.0,17.1,98.16,1.887,74.0,9.6,20.0,0.1,0.0,0.566
5.25,24.0625,47.4375,13.75,78.125,0.0,168.625,"G-2C002, G-2C001, G-2C003, G-1B016-Projet-Vie étudiante",4.0,118.0,17.2,97.51,1.88,64.1,9.7,65.0,0.2,1.0,0.566
4.75,16.6875,35.0,11.6875,48.75,0.0,116.875,G-1B016-Projet-Vie étudiante,1.0,10.0,17.3,99.98,0.0,62.5,10.1,46.0,0.2,0.0,0.566
5.0,13.6875,41.25,10.0625,62.875,0.0,132.875,0,0.0,0.0,17.7,96.86,0.242,62.5,5.0,53.0,0.2,1.0,0.566
4.75,12.375,32.125,13.1875,38.75,0.0,101.1875,0,0.0,0.0,17.2,100.0,0.209,62.3,4.9,8.0,0.0,0.0,0.566
5.25,11.375,44.375,11.4375,69.625,0.0,142.0625,0,0.0,0.0,16.9,99.89,2.275,92.1,7.7,6.0,0.0,0.0,0.566
5.0,4.9375,29.5625,10.375,64.5,0.0,114.375,0,0.0,0.0,16.1,99.24,0.893,75.0,11.1,0.0,0.0,0.0,0.566
5.25,1.875,40.75,9.0625,32.625,0.0,89.5625,0,0.0,0.0,15.1,99.4,4.4,90.7,12.2,0.0,0.0,0.0,0.566
4.75,3.0625,28.9375,9.3125,6.75,0.0,52.8125,0,0.0,0.0,14.9,100.0,6.126,89.3,12.9,0.0,0.0,0.0,0.566
5.25,3.5,40.0625,9.6875,6.5,0.0,65.0,0,0.0,0.0,15.0,100.0,4.539,52.5,12.2,0.0,0.0,0.0,0.402
4.75,2.4375,32.375,9.375,6.25,0.0,55.1875,0,0.0,0.0,14.4,100.0,2.64,97.9,13.9,0.0,0.0,0.0,0.402
4.75,2.0,37.375,10.625,7.0,0.0,61.75,0,0.0,0.0,14.7,96.28,0.363,75.0,22.9,0.0,0.0,0.0,0.402
5.0,3.1875,41.5625,7.9375,6.75,0.0,64.4375,0,0.0,0.0,15.0,96.46,0.175,98.9,23.0,0.0,0.0,0.0,0.402
4.5,3.25,44.125,10.5625,5.25,0.0,67.6875,0,0.0,0.0,14.6,95.44,0.0,98.9,31.3,0.0,0.0,0.0,0.402
5.5,3.1875,30.1875,7.8125,5.5,0.0,52.1875,0,0.0,0.0,14.6,95.09,0.0,98.9,18.3,0.0,0.0,0.0,0.402
