Date,Hour,Location,Duration,Capacity
2022-09-12,11:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-5D003-Electronique & instrumentation associée, G-2B010, G-2B009, G-1D003-Salle du Conseil, G-2C006, G-2C004, G-4D008 TD-info, G-1C002-Amphi Coulomb, G-4D006 TD-info, G-2A005, G-3B001-info, G-2A003, G-2B001-info, G-3A014-info, G-0D006-Salle des forums",18,857
2022-09-12,12:00,"G-1C003, G-1D006",2,20
2022-09-12,13:00,"G-1D006, G-1C003, G-2A004, G-2C008, G-2A003, G-2A007-info, G-2C004, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2C002, G-1C002-Amphi Coulomb, G-2C007, G-2B002, G-1A002-Amphi Ampère, G-2C003, G-2A006, G-0B007-Amphi Bergès, G-2C001, G-5D003-Electronique & instrumentation associée, G-2B009",21,1101
2022-09-12,14:00,"G-1D006, G-1C003, G-2A004, G-2C008, G-2A003, G-2A007-info, G-2C004, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2C002, G-1C002-Amphi Coulomb, G-2C007, G-2B002, G-1A002-Amphi Ampère, G-2C003, G-2A006, G-0B007-Amphi Bergès, G-2C001, G-5D003-Electronique & instrumentation associée, G-2B009, G-2B010, G-1B016-Projet-Vie étudiante, G-4D001-Projet, G-4D005-Projet, G-4D007-Projet, G-4D010-Projet",27,1239
2022-09-12,15:00,"G-2A004, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-5D003-Electronique & instrumentation associée, G-2B010, G-1B016-Projet-Vie étudiante, G-4D001-Projet, G-4D005-Projet, G-4D007-Projet, G-4D010-Projet, G-1C003, G-4D006 TD-info, G-2A003, G-1C002-Amphi Coulomb, G-2C002, G-2C003, G-2A007-info, G-4D003",19,659
2022-09-12,16:00,"G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-5D003-Electronique & instrumentation associée, G-2B010, G-1B016-Projet-Vie étudiante, G-4D001-Projet, G-4D005-Projet, G-4D007-Projet, G-4D010-Projet, G-4D006 TD-info, G-2A003, G-1C002-Amphi Coulomb, G-2C002, G-2C003, G-2A007-info, G-4D003, G-2C001, G-2B012, G-2B013, G-2A006, G-0B007-Amphi Bergès",22,958
2022-09-12,17:00,"G-2C001, G-2B012, G-2B013, G-2A006, G-0B007-Amphi Bergès",5,338
2022-09-13,08:00,"G-2A003, G-2B009, G-1C002-Amphi Coulomb, G-2C006, G-1C004, G-2A007-info, G-1C003, G-2A006, G-2A005, G-1A002-Amphi Ampère, G-4D008 TD-info, G-4D003, G-2B010, G-2C007, G-5D003-Electronique & instrumentation associée, G-4D006 TD-info, G-2C003, G-2B012, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet",27,1153
2022-09-13,09:00,"G-2A003, G-2B009, G-1C002-Amphi Coulomb, G-2C006, G-1C004, G-2A007-info, G-1C003, G-2A006, G-2A005, G-1A002-Amphi Ampère, G-4D008 TD-info, G-4D003, G-2B010, G-2C007, G-5D003-Electronique & instrumentation associée, G-4D006 TD-info, G-2C003, G-2B012, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A004",28,1182
2022-09-13,10:00,"G-1C004, G-1C003, G-5D003-Electronique & instrumentation associée, G-2B012, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A004, G-2B013, G-2A006, G-2C006, G-2C004, G-2A003, G-2A007-info, G-2C003, G-2C002, G-2B009, G-2C001, G-2C007, G-2B010, G-2B002, G-1A002-Amphi Ampère, G-4D003, G-2C008, G-4D008 TD-info, G-1C002-Amphi Coulomb",32,1335
2022-09-13,11:00,"G-1C004, G-1C003, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A006, G-2C006, G-2C004, G-2A003, G-2A007-info, G-2C003, G-2C002, G-2B009, G-2C001, G-2C007, G-2B010, G-2B002, G-1A002-Amphi Ampère, G-4D003, G-2C008, G-4D008 TD-info, G-1C002-Amphi Coulomb",28,1216
2022-09-13,12:00,"G-1C003, G-1C002-Amphi Coulomb",2,160
2022-09-13,13:00,"G-1C003, G-2A004, G-1D003-Salle du Conseil, G-1C002-Amphi Coulomb, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C001, G-2C008, G-3D006-Construction électrique, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2B001-info, G-4D006 TD-info, G-2C004, G-2C006, G-4D008 TD-info, G-2A006, G-2C007, G-2C003, G-2C002, G-2C005-info, G-2B009",27,979
2022-09-13,14:00,"G-2A004, G-1D003-Salle du Conseil, G-1C002-Amphi Coulomb, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C008, G-3D006-Construction électrique, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2B001-info, G-4D006 TD-info, G-2C004, G-2C006, G-4D008 TD-info, G-2A006, G-2C007, G-2C003, G-2C002, G-2C005-info, G-2B009, G-1C003, G-1B005, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D007-Projet, G-4D010-Projet, G-1C004",33,1025
2022-09-13,15:00,"G-2A004, G-1D003-Salle du Conseil, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2C005-info, G-1C003, G-1B005, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D007-Projet, G-1C002-Amphi Coulomb, G-3D006-Construction électrique, G-2C008, G-2B002, G-2B013, G-2A006",24,679
2022-09-13,16:00,"G-2A004, G-1D003-Salle du Conseil, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2C005-info, G-1C003, G-1B005, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D007-Projet, G-1C002-Amphi Coulomb, G-3D006-Construction électrique, G-2C008, G-2B002, G-2B013, G-2A006, G-5D005-Informatique temps réel, G-2C006, G-4A020-info-mhi, G-3B001-info, G-1A002-Amphi Ampère, G-2A007-info, G-4C012-info-picore, G-1C004",32,1015
2022-09-13,17:00,"G-2A004, G-1B005, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D007-Projet, G-5D005-Informatique temps réel, G-2C006, G-4A020-info-mhi, G-3B001-info, G-1A002-Amphi Ampère, G-2A007-info, G-4C012-info-picore",13,407
2022-09-14,08:00,"G-2A003, G-2C006, G-4D008 TD-info, G-2A006, G-1A002-Amphi Ampère, G-2B012, G-2A007-info, G-4D006 TD-info, G-1C002-Amphi Coulomb, G-2B002, G-1C003, G-3A014-info, G-5D003-Electronique & instrumentation associée, G-2C005-info, G-2B001-info, G-0B007-Amphi Bergès, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet",25,1082
2022-09-14,09:00,"G-2A003, G-2C006, G-4D008 TD-info, G-2A006, G-1A002-Amphi Ampère, G-2B012, G-2A007-info, G-4D006 TD-info, G-1C002-Amphi Coulomb, G-2B002, G-1C003, G-3A014-info, G-5D003-Electronique & instrumentation associée, G-2C005-info, G-2B001-info, G-0B007-Amphi Bergès, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-1C004",26,1096
2022-09-14,10:00,"G-4D008 TD-info, G-2B012, G-4D006 TD-info, G-1C003, G-5D003-Electronique & instrumentation associée, G-3D003-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-1C004, G-2A006, G-2A003, G-2C006, G-1A002-Amphi Ampère, G-2C005-info, G-3A014-info, G-0B007-Amphi Bergès, G-1C002-Amphi Coulomb, G-2B001-info",24,1038
2022-09-14,11:00,"G-4D008 TD-info, G-2B012, G-4D006 TD-info, G-1C003, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A006, G-2A003, G-2C006, G-1A002-Amphi Ampère, G-2C005-info, G-3A014-info, G-0B007-Amphi Bergès, G-1C002-Amphi Coulomb, G-2B001-info",22,1006
2022-09-14,12:00,"G-4D008 TD-info, G-4D006 TD-info, G-1C003, G-0B007-Amphi Bergès",4,230
2022-09-14,13:00,"G-4D008 TD-info, G-4D006 TD-info, G-1C003, G-1C004, G-1C002-Amphi Coulomb, G-2B012, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-2C008, G-4A020-info-mhi, G-3B007, G-3B008-Mécanique & Technologie 1, G-3D006-Construction électrique, G-2A006, G-1A002-Amphi Ampère, G-2B002, G-2B013, G-2A003",22,1018
2022-09-14,14:00,"G-4D008 TD-info, G-4D006 TD-info, G-1C003, G-2B012, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-2C008, G-4A020-info-mhi, G-3B007, G-3B008-Mécanique & Technologie 1, G-3D006-Construction électrique, G-2A006, G-1A002-Amphi Ampère, G-2B002, G-2B013, G-2A003, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet",24,762
2022-09-14,15:00,"G-4D008 TD-info, G-4D006 TD-info, G-1C003, G-2B012, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-4A020-info-mhi, G-3B007, G-3B008-Mécanique & Technologie 1, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D003, G-2C008, G-3D006-Construction électrique, G-2B010",21,496
2022-09-14,16:00,"G-4D008 TD-info, G-4D006 TD-info, G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-4A020-info-mhi, G-3B007, G-3B008-Mécanique & Technologie 1, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D003, G-2C008, G-3D006-Construction électrique, G-2B010, G-2B013, G-2A007-info, G-2C004, G-2B002, G-2C007, G-2B001-info",26,644
2022-09-14,17:00,"G-4D008 TD-info, G-4D006 TD-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2B013, G-2A007-info, G-2C004, G-2B002, G-2C007, G-2B001-info, G-2B010",14,392
2022-09-14,18:00,"G-2B010, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère",3,380
2022-09-14,19:00,G-1A002-Amphi Ampère,1,150
2022-09-15,08:00,"G-1C003, G-0B007-Amphi Bergès, G-4D006 TD-info, G-4D008 TD-info, G-2B009, G-1A002-Amphi Ampère, G-4A020-info-mhi, G-2A006, G-1C002-Amphi Coulomb, G-2B002, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums",13,904
2022-09-15,09:00,"G-1C003, G-0B007-Amphi Bergès, G-4D006 TD-info, G-4D008 TD-info, G-2B009, G-4A020-info-mhi, G-2A006, G-1C002-Amphi Coulomb, G-2B002, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums",12,754
2022-09-15,10:00,"G-1C003, G-4D006 TD-info, G-4D008 TD-info, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums, G-4A020-info-mhi, G-2C007, G-2B010, G-2B009, G-2A006, G-2A003, G-1C002-Amphi Coulomb, G-2B002",14,800
2022-09-15,11:00,"G-1C003, G-4D006 TD-info, G-4D008 TD-info, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums, G-4A020-info-mhi, G-2C007, G-2B010, G-2B009, G-2A006, G-2A003, G-1C002-Amphi Coulomb, G-2B002",14,800
2022-09-15,12:00,"G-4D006 TD-info, G-4D008 TD-info, G-1C003, G-1C002-Amphi Coulomb",4,230
2022-09-15,13:00,"G-4D006 TD-info, G-1C003, G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums, G-2B010, G-2C003, G-4D008 TD-info, G-4D003, G-2C007, G-2A005, G-2B002, G-2C001, G-2B001-info",17,677
2022-09-15,14:00,"G-4D006 TD-info, G-1C003, G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums, G-2C003, G-4D008 TD-info, G-4D003, G-2C007, G-2A005, G-2B002, G-2C001, G-2B001-info",16,597
2022-09-15,15:00,"G-4D006 TD-info, G-1C003, G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-0D006-Salle des forums, G-2C003, G-4D008 TD-info, G-4D003, G-2C007, G-2A005, G-2B002, G-2C001",15,579
2022-09-15,16:00,"G-4D006 TD-info, G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-2C008",5,200
2022-09-15,17:00,"G-4D006 TD-info, G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-2C008, G-0D006-Salle des forums",6,300
2022-09-15,18:00,"G-2A003, G-1D003-Salle du Conseil, G-1B016-Projet-Vie étudiante, G-0D006-Salle des forums",4,230
2022-09-15,19:00,G-0D006-Salle des forums,1,100
2022-09-16,07:00,G-4D006 TD-info,1,34
2022-09-16,08:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1C003, G-1D003-Salle du Conseil, G-2A005, G-2A004, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B002",11,436
2022-09-16,09:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1C003, G-1D003-Salle du Conseil, G-2A005, G-2A004, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B002, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora",14,747
2022-09-16,10:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1C003, G-1D003-Salle du Conseil, G-2A005, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-0D006-Salle des forums, G-2C006, G-2B002",15,898
2022-09-16,11:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1C003, G-1D003-Salle du Conseil, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-0D006-Salle des forums, G-2C006, G-2B002",14,869
2022-09-16,12:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1D003-Salle du Conseil, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-0D006-Salle des forums",8,671
2022-09-16,13:00,"G-4D006 TD-info, G-0B007-Amphi Bergès, G-4D008 TD-info, G-1D003-Salle du Conseil, G-0D006-Salle des forums, G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet",9,442
2022-09-16,14:00,"G-4D006 TD-info, G-4D008 TD-info, G-1D003-Salle du Conseil, G-0D006-Salle des forums, G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B002, G-2B009",10,408
2022-09-16,15:00,"G-4D006 TD-info, G-4D008 TD-info, G-1D003-Salle du Conseil, G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B002, G-2B001-info, G-2A007-info",10,268
2022-09-16,16:00,"G-4D006 TD-info, G-4D008 TD-info, G-1D003-Salle du Conseil, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B002",7,218
2022-09-16,17:00,"G-4D008 TD-info, G-1D003-Salle du Conseil",2,76
2022-09-16,18:00,G-1D003-Salle du Conseil,1,40
2022-09-19,08:00,"G-0B007-Amphi Bergès, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-1C002-Amphi Coulomb, G-4C012-info-picore, G-2B001-info, G-3B012-Coup de bélier, G-5D003-Electronique & instrumentation associée, G-3B012-HydrauSys, G-3B013-Ventilateur, G-2A005, G-2A006, G-3B012-DébitVisu, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2B010, G-2A003, G-2B009, G-2C006, G-1C003, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2B012, G-1A002-Amphi Ampère",28,1203
2022-09-19,09:00,"G-0B007-Amphi Bergès, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-1C002-Amphi Coulomb, G-4C012-info-picore, G-2B001-info, G-3B012-Coup de bélier, G-5D003-Electronique & instrumentation associée, G-3B012-HydrauSys, G-3B013-Ventilateur, G-2A005, G-2A006, G-3B012-DébitVisu, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-1C003, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-1A002-Amphi Ampère, G-3A014-info, G-2A004",25,894
2022-09-19,10:00,"G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-3B012-Coup de bélier, G-5D003-Electronique & instrumentation associée, G-3B012-HydrauSys, G-3B013-Ventilateur, G-3B012-DébitVisu, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-1C003, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D008 TD-info, G-2C007, G-2B001-info, G-4C012-info-picore, G-4D006 TD-info, G-2C002, G-2C004, G-2B009, G-3A014-info, G-1C002-Amphi Coulomb, G-2A005, G-3B001-info, G-4D003",29,797
2022-09-19,11:00,"G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-5D003-Electronique & instrumentation associée, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-1C003, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D008 TD-info, G-2C007, G-2B001-info, G-4C012-info-picore, G-4D006 TD-info, G-2C002, G-2C004, G-2B009, G-3A014-info, G-1C002-Amphi Coulomb, G-2A005, G-3B001-info, G-4D003, G-2C008, G-1C004, G-0D006-Salle des forums",28,883
2022-09-19,12:00,"G-1C003, G-0D006-Salle des forums, G-2B013",3,146
2022-09-19,13:00,"G-1C003, G-0D006-Salle des forums, G-2C003, G-2B009, G-2A004, G-2C001, G-2C008, G-2B002, G-2C002, G-1A002-Amphi Ampère, G-2C007, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2C004, G-4D003, G-2B012, G-0B007-Amphi Bergès, G-5D003-Electronique & instrumentation associée, G-3D003-info, G-2B013, G-2A006, G-2A007-info",23,1087
2022-09-19,14:00,"G-1C003, G-0D006-Salle des forums, G-2C003, G-2B009, G-2C001, G-2C008, G-2B002, G-2C002, G-1A002-Amphi Ampère, G-2C007, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-2C004, G-2B012, G-0B007-Amphi Bergès, G-5D003-Electronique & instrumentation associée, G-3D003-info, G-2B013, G-2A006, G-2A007-info, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-1C004, G-2C006, G-2B010",29,1254
2022-09-19,15:00,"G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2B010, G-4D006 TD-info, G-1C002-Amphi Coulomb, G-1C004, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-2C003, G-4D008 TD-info, G-2B002, G-2C007, G-2C002, G-2C008, G-4D003, G-2B009, G-2A003, G-2C001",26,914
2022-09-19,16:00,"G-1C003, G-4D013-FABLAB Ense3, G-0B015-FABLAB Ense3, G-4D009-Projet, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D006 TD-info, G-1C002-Amphi Coulomb, G-1C004, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-2C003, G-4D008 TD-info, G-2B002, G-2C007, G-2C002, G-2C008, G-4D003, G-2B009, G-2A003, G-2C001, G-2B013, G-2B012, G-3D003-info, G-2A004, G-2A006, G-2B010",31,1113
2022-09-19,17:00,"G-4D001-Projet, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-2B013, G-2B012, G-3D003-info, G-2A004, G-2A006, G-2B010, G-0B007-Amphi Bergès",14,519
2022-09-19,19:00,G-0B018-Agora,1,221
2022-09-19,20:00,G-0B018-Agora,1,221
2022-09-20,08:00,"G-2C001, G-1C003, G-2A006, G-0B007-Amphi Bergès, G-2B010, G-1C002-Amphi Coulomb, G-1C004, G-5D003-Electronique & instrumentation associée, G-2B002, G-4D003, G-1A002-Amphi Ampère, G-2A003, G-2C004, G-4C013-Supervision-Salle des marchés, G-4C012-info-picore, G-2B012, G-1B003, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-2B009, G-4A020-info-mhi",22,1102
2022-09-20,09:00,"G-2C001, G-1C003, G-2A006, G-0B007-Amphi Bergès, G-2B010, G-1C002-Amphi Coulomb, G-1C004, G-5D003-Electronique & instrumentation associée, G-2B002, G-4D003, G-1A002-Amphi Ampère, G-2A003, G-2C004, G-4C013-Supervision-Salle des marchés, G-4C012-info-picore, G-2B012, G-1B003, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-2B009, G-4A020-info-mhi",22,1102
2022-09-20,10:00,"G-1C003, G-1C004, G-5D003-Electronique & instrumentation associée, G-1B003, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-4A020-info-mhi, G-2B010, G-2C002, G-2A006, G-2C004, G-2C003, G-0B007-Amphi Bergès, G-2C001, G-1C002-Amphi Coulomb, G-2C006, G-1A002-Amphi Ampère, G-4D003, G-2C007, G-2B002, G-2A003, G-2C008, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-2A005, G-2B009",27,1319
2022-09-20,11:00,"G-1C003, G-1C004, G-5D003-Electronique & instrumentation associée, G-1B003, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-4A020-info-mhi, G-2B010, G-2C002, G-2A006, G-2C004, G-2C003, G-0B007-Amphi Bergès, G-2C001, G-1C002-Amphi Coulomb, G-2C006, G-1A002-Amphi Ampère, G-4D003, G-2C007, G-2B002, G-2A003, G-2C008, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-2A005, G-2B009",27,1319
2022-09-20,12:00,G-1C003,1,10
2022-09-20,13:00,"G-1C003, G-0D006-Salle des forums, G-1C002-Amphi Coulomb, G-1B002, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2A005, G-1A002-Amphi Ampère, G-3D006-Construction électrique, G-4C012-info-picore, G-2A006, G-2A003, G-2C004, G-2C001, G-2B001-info, G-2C007, G-5D005-Informatique temps réel, G-2B013, G-2C005-info",21,907
2022-09-20,14:00,"G-1C003, G-0D006-Salle des forums, G-1C002-Amphi Coulomb, G-1B002, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2A005, G-1A002-Amphi Ampère, G-3D006-Construction électrique, G-4C012-info-picore, G-2A006, G-2A003, G-2C004, G-2C001, G-2B001-info, G-2C007, G-5D005-Informatique temps réel, G-2B013, G-2A004, G-4D008 TD-info, G-2C005-info, G-2C008, G-0B007-Amphi Bergès, G-1B005, G-1B016-Projet-Vie étudiante, G-4D009-Projet, G-1B004, G-4D005-Projet, G-3B001-info",31,1230
2022-09-20,15:00,"G-1C003, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2A005, G-2A004, G-4D008 TD-info, G-2C005-info, G-2C008, G-0B007-Amphi Bergès, G-1B005, G-1B016-Projet-Vie étudiante, G-4D009-Projet, G-1B004, G-4D005-Projet, G-3B001-info, G-2B002, G-2C003, G-3D006-Construction électrique, G-2A006, G-2C002, G-2C007, G-2B013",24,724
2022-09-20,16:00,"G-1C003, G-3B007, G-3A014-info, G-3D003-info, G-3B008-Mécanique & Technologie 1, G-2A005, G-2A004, G-2C005-info, G-1B005, G-1B016-Projet-Vie étudiante, G-4D009-Projet, G-1B004, G-4D005-Projet, G-2B002, G-2C003, G-3D006-Construction électrique, G-2A006, G-2C002, G-2C007, G-2B013, G-4C012-info-picore, G-1A002-Amphi Ampère, G-2B009, G-2B001-info, G-2C006, G-4D008 TD-info, G-2A007-info, G-3B001-info",28,906
2022-09-20,17:00,"G-1B005, G-1B016-Projet-Vie étudiante, G-4D009-Projet, G-1B004, G-4D005-Projet, G-4C012-info-picore, G-1A002-Amphi Ampère, G-2B009, G-2B001-info, G-2C006, G-4D008 TD-info, G-2A007-info, G-3B001-info",13,476
2022-09-20,18:00,"G-1A002-Amphi Ampère, G-0B007-Amphi Bergès",2,300
2022-09-20,19:00,"G-1A002-Amphi Ampère, G-0B007-Amphi Bergès",2,300
