Date,Autres electricite,Chauffage,Eclairage,Froid,Prise de Courant,Ventilation,Totale
2021-05-12 00:00:00+00:00,69.9375,6.25,7.0625,15.75,15.0,13.25,127.25
2021-05-12 01:00:00+00:00,86.9375,5.75,8.1875,11.5,11.0,7.375,130.75
2021-05-12 02:00:00+00:00,78.75,5.25,5.875,14.25,10.625,10.5,125.25
2021-05-12 03:00:00+00:00,80.0,6.5,9.0625,15.375,13.8125,5.75,130.5
2021-05-12 04:00:00+00:00,106.5,6.0,6.375,9.875,9.75,2.5,141.0
2021-05-12 05:00:00+00:00,112.9375,5.75,7.0,9.5,10.4375,2.625,148.25
2021-05-12 06:00:00+00:00,121.625,23.75,13.4375,16.125,19.6875,44.125,238.75
2021-05-12 07:00:00+00:00,154.1875,91.5,13.5625,17.25,15.125,44.875,336.5
2021-05-12 08:00:00+00:00,92.6875,6.5,18.4375,22.3125,21.8125,85.25,247.0
2021-05-12 09:00:00+00:00,110.4375,7.25,28.6875,12.3125,32.8125,90.25,281.75
2021-05-12 10:00:00+00:00,190.0625,7.0,34.4375,10.75,27.125,29.125,298.5
2021-05-12 11:00:00+00:00,158.9375,8.25,30.5625,10.125,21.75,38.125,267.75
2021-05-12 12:00:00+00:00,47.625,7.0,37.25,23.5,28.625,126.0,270.0
2021-05-12 13:00:00+00:00,130.6875,7.5,31.6875,13.875,28.25,57.0,269.0
2021-05-12 14:00:00+00:00,55.4375,6.75,30.4375,18.375,35.125,85.125,231.25
2021-05-12 15:00:00+00:00,106.6875,19.0,29.9375,15.625,29.125,61.625,262.0
2021-05-12 16:00:00+00:00,100.0625,20.25,28.75,16.875,29.5625,61.75,257.25
2021-05-12 17:00:00+00:00,73.9375,19.25,25.1875,15.25,22.875,91.25,247.75
2021-05-12 18:00:00+00:00,135.0,56.0,22.1875,20.0,21.1875,34.125,288.5
2021-05-12 19:00:00+00:00,71.5625,6.0,12.375,28.5,16.1875,67.375,202.0
2021-05-12 20:00:00+00:00,75.1875,5.5,6.25,14.3125,13.625,69.125,184.0
2021-05-12 21:00:00+00:00,120.625,6.5,4.375,12.6875,15.3125,17.5,177.0
2021-05-12 22:00:00+00:00,76.5625,6.0,3.625,13.4375,11.125,40.25,151.0
2021-05-12 23:00:00+00:00,43.625,6.25,2.5625,13.5,7.5625,40.25,113.75
2021-05-13 00:00:00+00:00,77.4375,6.25,3.4375,11.5,14.875,7.25,120.75
2021-05-13 01:00:00+00:00,88.125,5.75,3.25,15.125,10.625,3.875,126.75
2021-05-13 02:00:00+00:00,87.0625,5.75,1.125,15.125,10.1875,3.0,122.25
2021-05-13 03:00:00+00:00,65.625,56.0,4.0,23.75,14.0,9.125,172.5
2021-05-13 04:00:00+00:00,76.625,56.25,3.4375,19.8125,10.125,10.5,176.75
2021-05-13 05:00:00+00:00,91.0,6.25,3.625,17.9375,9.0625,14.375,142.25
2021-05-13 06:00:00+00:00,133.375,6.25,7.375,10.125,12.125,8.0,177.25
2021-05-13 07:00:00+00:00,159.625,5.75,5.25,10.0,11.5,2.625,194.75
2021-05-13 08:00:00+00:00,159.625,5.75,5.25,8.625,14.125,2.875,196.25
2021-05-13 09:00:00+00:00,43.75,6.25,9.5,15.0625,16.9375,103.75,195.25
2021-05-13 10:00:00+00:00,48.125,6.5,9.625,14.1875,15.6875,102.875,197.0
2021-05-13 11:00:00+00:00,107.6875,5.75,6.5,13.625,14.0625,43.625,191.25
2021-05-13 14:00:00+00:00,145.6875,5.25,6.3125,9.625,13.5,2.875,183.25
2021-05-13 15:00:00+00:00,0.0,6.0,8.4375,14.875,18.625,124.125,172.0625
2021-05-13 16:00:00+00:00,50.5625,6.5,6.9375,14.875,16.375,75.25,170.5
2021-05-13 17:00:00+00:00,64.25,5.75,5.625,17.75,13.375,71.0,177.75
2021-05-13 18:00:00+00:00,121.1875,5.75,9.6875,11.875,16.875,7.375,172.75
2021-05-13 19:00:00+00:00,67.625,6.25,8.0,10.25,16.125,71.0,179.25
2021-05-13 20:00:00+00:00,131.8125,5.5,5.0625,8.375,13.375,16.375,180.5
2021-05-13 21:00:00+00:00,68.4375,14.5,4.375,15.625,14.5625,60.5,178.0
2021-05-13 22:00:00+00:00,59.375,15.0,3.4375,15.75,14.0625,52.375,160.0
2021-05-13 23:00:00+00:00,82.8125,89.0,4.0,16.375,8.4375,12.375,213.0
2021-05-14 00:00:00+00:00,63.1875,6.25,3.0625,29.25,11.0,11.5,124.25
2021-05-14 01:00:00+00:00,83.875,5.75,1.9375,14.5,10.1875,4.5,120.75
2021-05-14 02:00:00+00:00,95.3125,5.75,2.1875,9.375,8.0,5.625,126.25
2021-05-14 03:00:00+00:00,60.5,6.0,4.375,22.875,14.625,11.625,120.0
2021-05-14 04:00:00+00:00,79.875,6.25,2.125,10.25,13.25,6.0,117.75
2021-05-14 05:00:00+00:00,106.5625,5.75,2.375,11.75,7.4375,14.375,148.25
2021-05-14 06:00:00+00:00,78.25,13.5,6.75,16.375,14.875,55.75,185.5
2021-05-14 07:00:00+00:00,82.0,12.5,6.0,10.3125,11.0625,70.625,192.5
2021-05-14 09:00:00+00:00,71.1875,72.5,13.125,14.125,16.1875,14.375,201.5
2021-05-14 10:00:00+00:00,71.25,6.0,11.1875,13.25,16.8125,14.5,133.0
2021-05-14 11:00:00+00:00,175.625,5.5,9.6875,14.0,13.4375,13.75,232.0
2021-05-14 12:00:00+00:00,100.4375,6.5,10.875,12.6875,17.0,14.5,162.0
2021-05-14 13:00:00+00:00,59.3125,6.5,8.8125,16.5,16.0,11.875,119.0
2021-05-14 14:00:00+00:00,56.6875,5.25,8.8125,15.5625,12.4375,14.0,112.75
2021-05-14 15:00:00+00:00,53.75,6.5,9.625,25.0,19.25,8.875,123.0
2021-05-14 16:00:00+00:00,53.0,5.75,9.5625,21.875,17.1875,4.875,112.25
2021-05-14 17:00:00+00:00,80.625,5.75,7.4375,14.125,12.9375,2.875,123.75
2021-05-14 18:00:00+00:00,62.375,56.0,9.6875,20.5,19.4375,9.0,177.0
2021-05-14 19:00:00+00:00,62.5,56.0,7.5,25.0,16.375,15.125,182.5
2021-05-14 20:00:00+00:00,77.5625,5.5,6.375,16.0,13.0625,6.0,124.5
2021-05-14 21:00:00+00:00,72.25,6.25,6.3125,18.625,15.1875,5.625,124.25
2021-05-14 22:00:00+00:00,80.4375,6.25,5.0,15.875,12.6875,8.5,128.75
2021-05-14 23:00:00+00:00,87.875,5.75,3.0,13.5,8.5,4.625,123.25
2021-05-15 00:00:00+00:00,73.1875,6.25,5.8125,14.875,12.75,6.375,119.25
2021-05-15 01:00:00+00:00,71.5,19.25,6.75,18.25,13.75,10.75,140.25
2021-05-15 02:00:00+00:00,72.875,19.5,5.0,22.125,12.75,11.75,144.0
2021-05-15 03:00:00+00:00,81.125,19.5,4.25,13.75,11.625,4.75,135.0
2021-05-15 04:00:00+00:00,77.9375,19.5,3.9375,11.0,12.625,7.0,132.0
2021-05-15 05:00:00+00:00,89.9375,19.25,4.375,10.75,10.1875,8.25,142.75
2021-05-15 06:00:00+00:00,66.0,39.25,4.5625,21.375,9.9375,10.625,151.75
2021-05-15 07:00:00+00:00,81.0,13.5,4.25,10.3125,10.1875,5.75,125.0
2021-05-15 08:00:00+00:00,89.5,13.5,4.4375,11.375,13.5625,5.125,137.5
2021-05-15 09:00:00+00:00,79.6875,13.25,5.75,17.25,10.5625,5.75,132.25
2021-05-15 10:00:00+00:00,59.6875,13.75,4.4375,25.5,10.625,12.75,126.75
2021-05-15 11:00:00+00:00,76.25,13.75,4.375,19.0,11.375,6.0,130.75
2021-05-15 12:00:00+00:00,73.75,13.75,4.1875,18.6875,11.875,7.5,129.75
2021-05-15 13:00:00+00:00,68.625,13.5,4.1875,17.9375,12.5,7.25,124.0
2021-05-15 14:00:00+00:00,70.6875,13.25,4.1875,14.0,11.125,7.5,120.75
2021-05-15 15:00:00+00:00,71.4375,13.25,4.75,19.625,9.9375,9.25,128.25
2021-05-15 16:00:00+00:00,72.75,39.5,3.4375,13.375,12.8125,5.125,147.0
2021-05-15 17:00:00+00:00,68.625,7.75,4.375,11.625,11.625,10.75,114.75
2021-05-15 18:00:00+00:00,76.625,8.0,5.3125,21.0,11.5625,8.5,131.0
2021-05-15 19:00:00+00:00,76.75,8.0,4.1875,17.375,11.5625,5.125,123.0
2021-05-15 20:00:00+00:00,72.875,7.5,4.0,18.1875,11.0625,9.375,123.0
2021-05-15 21:00:00+00:00,75.0625,8.0,4.0,16.375,10.1875,13.375,127.0
2021-05-15 22:00:00+00:00,82.25,8.0,4.0625,14.125,10.0625,5.5,124.0
2021-05-15 23:00:00+00:00,71.0,8.5,4.0625,14.0,12.6875,8.25,118.5
2021-05-16 00:00:00+00:00,75.75,8.25,6.125,14.0,10.75,6.375,121.25
2021-05-16 01:00:00+00:00,78.375,7.75,4.5625,23.1875,10.5,9.375,133.75
2021-05-16 02:00:00+00:00,73.1875,89.25,3.4375,18.5625,11.3125,10.0,205.75
2021-05-16 03:00:00+00:00,79.5625,12.75,4.3125,14.875,10.5,5.25,127.25
2021-05-16 04:00:00+00:00,85.9375,12.5,4.3125,12.375,12.25,5.125,132.5
2021-05-16 05:00:00+00:00,83.625,12.75,4.375,12.25,9.5,4.75,127.25
2021-05-16 06:00:00+00:00,79.75,12.75,4.5625,12.25,10.8125,5.125,125.25
2021-05-16 07:00:00+00:00,90.75,12.75,3.9375,12.0,10.8125,5.0,135.25
2021-05-16 08:00:00+00:00,53.0,12.5,4.875,31.25,14.0,20.375,136.0
2021-05-16 09:00:00+00:00,76.1875,13.0,3.75,17.1875,14.875,5.5,130.5
2021-05-16 10:00:00+00:00,72.4375,12.75,3.5625,18.625,19.0,5.375,131.75
2021-05-16 11:00:00+00:00,80.125,13.5,4.1875,18.625,20.9375,6.625,144.0
2021-05-16 12:00:00+00:00,69.9375,12.25,4.25,17.75,20.6875,6.875,131.75
2021-05-16 13:00:00+00:00,65.625,39.5,3.1875,21.375,16.0625,8.25,154.0
2021-05-16 14:00:00+00:00,77.75,7.75,4.75,16.75,18.125,4.625,129.75
2021-05-16 15:00:00+00:00,86.5,8.0,3.8125,16.25,16.5625,3.875,135.0
2021-05-16 16:00:00+00:00,48.4375,7.5,4.8125,19.75,16.75,20.25,117.5
2021-05-16 17:00:00+00:00,70.3125,8.5,3.875,14.75,16.6875,6.875,121.0
2021-05-16 18:00:00+00:00,89.375,7.5,3.875,14.125,15.875,6.25,137.0
2021-05-16 19:00:00+00:00,71.6875,8.0,4.0,23.5,15.8125,9.5,132.5
2021-05-16 20:00:00+00:00,71.5625,7.75,3.4375,18.0,16.875,7.125,124.75
2021-05-16 21:00:00+00:00,79.4375,8.0,4.0,15.875,12.3125,6.875,126.5
2021-05-16 22:00:00+00:00,90.9375,7.75,3.5625,16.4375,11.8125,5.25,135.75
2021-05-16 23:00:00+00:00,75.3125,89.5,6.0,16.5,11.6875,6.5,205.5
2021-05-17 00:00:00+00:00,59.875,15.75,5.125,25.75,9.75,12.5,128.75
2021-05-17 01:00:00+00:00,78.875,16.5,4.5625,16.0,11.9375,6.125,134.0
2021-05-17 02:00:00+00:00,81.5625,14.5,4.0,12.125,9.8125,8.0,130.0
2021-05-17 03:00:00+00:00,65.625,15.0,5.125,21.125,11.0,7.625,125.5
2021-05-17 04:00:00+00:00,87.4375,15.0,4.4375,16.0,12.25,8.875,144.0
2021-05-17 05:00:00+00:00,90.375,15.5,4.0625,23.0,9.4375,21.625,164.0
2021-05-17 06:00:00+00:00,115.9375,15.25,8.375,14.375,13.8125,39.0,206.75
2021-05-17 07:00:00+00:00,129.8125,15.75,8.1875,14.875,14.0,57.625,240.25
2021-05-17 08:00:00+00:00,61.1875,15.75,17.625,19.25,17.6875,126.25,257.75
2021-05-17 09:00:00+00:00,156.8125,25.0,28.9375,15.125,20.25,34.375,280.5
2021-05-17 10:00:00+00:00,79.1875,17.75,33.0625,15.625,25.125,113.5,284.25
2021-05-17 11:00:00+00:00,81.25,16.75,38.1875,14.6875,23.75,113.125,287.75
2021-05-17 12:00:00+00:00,84.25,18.5,37.4375,15.625,24.6875,106.0,286.5
2021-05-17 13:00:00+00:00,160.4375,19.0,35.6875,15.125,24.0,32.75,287.0
2021-05-17 15:00:00+00:00,104.3125,16.75,29.625,16.5625,22.375,63.125,252.75
2021-05-17 16:00:00+00:00,105.9375,16.75,30.1875,15.0625,26.1875,63.125,257.25
2021-05-17 17:00:00+00:00,101.25,16.75,26.6875,15.25,19.0625,63.75,242.75
2021-05-17 18:00:00+00:00,122.5,22.75,24.375,14.625,19.125,62.375,265.75
2021-05-17 19:00:00+00:00,114.875,9.75,17.125,15.625,17.625,45.25,220.25
2021-05-17 20:00:00+00:00,107.8125,10.25,11.8125,15.75,15.125,37.5,198.25
2021-05-17 21:00:00+00:00,107.3125,10.75,8.0625,15.25,14.375,37.0,192.75
2021-05-17 22:00:00+00:00,0.0,9.0,6.125,14.75,12.1875,127.875,169.9375
2021-05-17 23:00:00+00:00,63.125,9.5,5.0,18.375,11.75,13.25,121.0
2021-05-18 00:00:00+00:00,71.9375,10.0,5.125,11.4375,10.75,12.75,122.0
2021-05-18 01:00:00+00:00,79.625,9.5,4.75,11.0,12.0,13.125,130.0
2021-05-18 02:00:00+00:00,74.375,9.75,4.9375,12.375,13.4375,12.375,127.25
2021-05-18 03:00:00+00:00,5.1875,10.0,4.625,10.25,12.3125,82.125,124.5
2021-05-18 04:00:00+00:00,93.0625,72.5,5.5625,13.0,11.75,7.625,203.5
2021-05-18 05:00:00+00:00,114.0,12.25,6.0,12.0,11.75,7.25,163.25
2021-05-18 06:00:00+00:00,150.9375,13.0,8.375,10.625,11.4375,14.125,208.5
2021-05-18 07:00:00+00:00,23.625,14.25,8.5,41.25,13.625,124.5,225.75
2021-05-18 08:00:00+00:00,168.5625,12.75,14.375,10.0,20.0625,25.0,250.75
2021-05-18 09:00:00+00:00,156.75,13.75,24.1875,12.75,25.0625,42.75,275.25
2021-05-18 10:00:00+00:00,151.75,13.5,31.4375,12.625,23.1875,51.5,284.0
2021-05-18 12:00:00+00:00,109.4375,13.75,31.625,16.5,26.9375,87.0,285.25
2021-05-18 13:00:00+00:00,87.5,59.75,30.6875,16.1875,28.75,86.875,309.75
2021-05-18 14:00:00+00:00,86.875,12.25,31.5,17.0,34.875,87.25,269.75
2021-05-18 15:00:00+00:00,89.8125,12.5,27.8125,27.375,25.5,76.5,259.5
2021-05-18 16:00:00+00:00,127.6875,11.5,36.0625,15.5,25.25,50.0,266.0
2021-05-18 17:00:00+00:00,71.5,12.5,33.5625,17.375,24.5625,109.5,269.0
2021-05-18 18:00:00+00:00,96.875,11.5,28.0625,16.25,20.6875,69.125,242.5
2021-05-18 19:00:00+00:00,90.5,11.75,19.8125,15.75,16.6875,80.25,234.75
2021-05-18 20:00:00+00:00,71.875,12.75,9.0,17.25,15.125,79.75,205.75
2021-05-18 21:00:00+00:00,59.375,11.5,8.0,15.25,13.125,79.75,187.0
2021-05-18 22:00:00+00:00,77.6875,11.5,7.25,14.75,12.6875,39.625,163.5
2021-05-18 23:00:00+00:00,71.6875,56.5,6.5625,14.0,10.25,25.5,184.5
2021-05-19 00:00:00+00:00,60.75,10.75,5.5,14.0,11.625,27.125,129.75
2021-05-19 01:00:00+00:00,81.125,9.75,5.4375,13.375,12.6875,6.875,129.25
2021-05-19 02:00:00+00:00,95.875,10.75,5.125,17.0625,10.4375,4.5,143.75
2021-05-19 03:00:00+00:00,82.5,10.25,6.0,18.625,11.0,5.375,133.75
2021-05-19 04:00:00+00:00,91.75,10.75,6.125,15.0625,12.1875,4.375,140.25
2021-05-19 05:00:00+00:00,71.5,10.25,6.6875,35.625,12.1875,37.0,173.25
2021-05-19 06:00:00+00:00,112.25,10.0,8.1875,15.4375,15.125,43.0,204.0
2021-05-19 07:00:00+00:00,111.125,11.25,9.5,13.375,12.0,64.5,221.75
2021-05-19 08:00:00+00:00,125.8125,73.5,17.8125,13.5,16.875,66.0,313.5
2021-05-19 09:00:00+00:00,110.3125,17.25,30.5625,14.625,22.75,83.75,279.25
2021-05-19 10:00:00+00:00,120.1875,16.25,37.0625,13.75,24.0,77.5,288.75
2021-05-19 11:00:00+00:00,103.3125,15.25,36.1875,13.875,23.625,103.5,295.75
2021-05-19 12:00:00+00:00,130.9375,17.75,37.5,14.75,41.4375,40.375,282.75
2021-05-19 13:00:00+00:00,53.3125,18.5,33.8125,15.875,26.375,130.125,278.0
2021-05-19 14:00:00+00:00,125.75,15.25,36.6875,15.25,26.9375,56.375,276.25
2021-05-19 15:00:00+00:00,61.75,15.0,32.875,16.0625,26.9375,103.375,256.0
2021-05-19 16:00:00+00:00,82.1875,14.75,30.625,13.375,25.0625,85.25,251.25
2021-05-19 17:00:00+00:00,85.5625,39.5,27.5,14.1875,27.0,83.25,277.0
2021-05-19 18:00:00+00:00,87.0,8.75,24.25,20.1875,20.0625,74.0,234.25
2021-05-19 20:00:00+00:00,87.125,8.75,11.875,12.0,15.625,51.875,187.25
2021-05-19 21:00:00+00:00,75.8125,8.5,6.6875,13.375,14.875,60.75,180.0
2021-05-19 22:00:00+00:00,83.0,8.5,7.25,12.5,13.25,36.0,160.5
2021-05-19 23:00:00+00:00,64.3125,8.25,6.4375,14.375,11.0,25.875,130.25
2021-05-20 00:00:00+00:00,58.6875,8.5,7.4375,12.375,11.375,23.625,122.0
2021-05-20 01:00:00+00:00,86.5625,8.0,6.25,11.75,8.9375,5.5,127.0
2021-05-20 02:00:00+00:00,75.6875,89.5,5.6875,20.375,13.25,8.0,212.5
2021-05-20 03:00:00+00:00,79.5,15.0,5.25,10.375,11.25,8.125,129.5
2021-05-20 04:00:00+00:00,93.375,14.75,5.25,11.9375,11.4375,7.5,144.25
2021-05-20 05:00:00+00:00,103.5,14.0,7.125,19.375,10.875,17.125,172.0
2021-05-20 06:00:00+00:00,103.75,15.75,7.875,21.625,12.375,47.875,209.25
2021-05-20 07:00:00+00:00,88.625,15.25,11.1875,12.25,11.1875,86.25,224.75
2021-05-20 08:00:00+00:00,136.875,17.25,22.5,12.375,18.5,63.25,270.75
2021-05-20 09:00:00+00:00,142.0,15.75,25.9375,13.875,27.0625,54.125,278.75
2021-05-20 11:00:00+00:00,164.25,40.5,30.875,11.25,27.5,31.125,305.5
2021-05-20 12:00:00+00:00,95.1875,13.0,32.0,12.0,26.5625,84.25,263.0
2021-05-20 13:00:00+00:00,109.3125,16.5,30.9375,14.125,23.625,79.5,274.0
2021-05-20 15:00:00+00:00,92.1875,11.5,23.875,17.125,24.8125,62.0,231.5
2021-05-20 16:00:00+00:00,136.4375,12.5,25.625,17.75,23.5625,36.625,252.5
2021-05-20 17:00:00+00:00,21.6875,11.0,22.125,23.4375,21.875,132.375,232.5
2021-05-20 18:00:00+00:00,81.6875,13.0,19.0,18.625,19.5625,79.625,231.5
2021-05-20 19:00:00+00:00,76.75,11.5,17.25,36.375,15.625,73.5,231.0
2021-05-20 20:00:00+00:00,82.8125,11.5,9.4375,19.25,14.75,62.25,200.0
2021-05-20 21:00:00+00:00,72.6875,57.0,7.125,14.75,12.1875,64.75,228.5
2021-05-20 22:00:00+00:00,96.625,9.75,9.125,13.375,14.0,23.375,166.25
2021-05-20 23:00:00+00:00,70.0625,9.75,5.875,14.25,10.4375,21.875,132.25
2021-05-21 00:00:00+00:00,52.5625,9.75,6.75,15.5,11.1875,30.0,125.75
2021-05-21 01:00:00+00:00,82.1875,10.25,6.75,14.625,8.8125,9.125,131.75
2021-05-21 02:00:00+00:00,84.4375,10.0,5.125,13.875,13.5625,7.5,134.5
2021-05-21 03:00:00+00:00,80.625,9.5,6.125,14.875,9.75,6.125,127.0
2021-05-21 04:00:00+00:00,85.9375,10.0,6.6875,17.375,9.875,11.125,141.0
2021-05-21 05:00:00+00:00,91.625,10.25,7.1875,17.125,10.5625,27.5,164.25
2021-05-21 06:00:00+00:00,141.375,10.0,8.8125,15.3125,11.25,26.75,213.5
2021-05-21 07:00:00+00:00,73.0625,73.25,13.125,16.125,12.1875,119.0,306.75
2021-05-21 08:00:00+00:00,128.5,17.5,22.875,14.5,19.625,53.0,256.0
2021-05-21 09:00:00+00:00,105.4375,18.0,26.9375,9.75,24.0,88.375,272.5
2021-05-21 10:00:00+00:00,124.5625,15.25,31.6875,17.25,23.5,80.0,292.25
2021-05-21 11:00:00+00:00,116.875,15.75,36.0,14.625,25.25,75.75,284.25
2021-05-21 12:00:00+00:00,141.0625,17.5,37.375,15.0,29.4375,60.625,301.0
2021-05-21 14:00:00+00:00,102.125,16.0,34.5625,14.375,26.4375,82.0,275.5
2021-05-21 15:00:00+00:00,87.6875,14.25,30.5625,13.625,26.375,97.75,270.25
2021-05-21 16:00:00+00:00,111.0,15.0,32.375,18.375,24.0,63.75,264.5
2021-05-21 17:00:00+00:00,100.8125,14.75,30.4375,15.625,23.375,79.75,264.75
2021-05-21 18:00:00+00:00,77.75,22.75,26.8125,22.375,18.0625,90.5,258.25
2021-05-21 19:00:00+00:00,87.3125,14.0,16.875,11.3125,16.125,74.875,220.5
2021-05-21 20:00:00+00:00,73.25,14.25,12.0,14.625,15.25,75.375,204.75
2021-05-21 21:00:00+00:00,109.75,13.25,11.6875,15.125,13.9375,37.0,200.75
2021-05-21 22:00:00+00:00,38.4375,14.25,9.8125,13.875,12.625,78.25,167.25
2021-05-21 23:00:00+00:00,69.6875,13.75,7.25,11.875,12.1875,18.5,133.25
2021-05-22 00:00:00+00:00,82.8125,14.0,8.125,18.375,11.4375,9.75,144.5
2021-05-22 01:00:00+00:00,79.0625,13.5,8.0625,15.0,13.125,9.75,138.5
2021-05-22 02:00:00+00:00,79.875,14.0,8.375,12.5,11.0,8.75,134.5
2021-05-22 03:00:00+00:00,91.25,13.75,6.875,11.625,11.625,8.125,143.25
2021-05-22 04:00:00+00:00,81.8125,14.25,6.9375,18.125,10.25,7.875,139.25
2021-05-22 05:00:00+00:00,79.9375,13.25,7.75,14.75,13.3125,6.75,135.75
2021-05-22 06:00:00+00:00,88.9375,23.25,7.5625,14.875,10.0,9.125,153.75
2021-05-22 07:00:00+00:00,80.6875,11.0,8.4375,13.625,11.25,7.0,132.0
2021-05-22 08:00:00+00:00,72.875,10.75,6.8125,13.375,11.5625,8.875,124.25
2021-05-22 09:00:00+00:00,82.375,10.5,6.875,14.1875,12.0625,8.0,134.0
2021-05-22 10:00:00+00:00,69.8125,10.75,7.125,23.625,9.4375,8.0,128.75
2021-05-22 11:00:00+00:00,58.125,11.25,7.8125,19.75,12.9375,9.375,119.25
2021-05-22 12:00:00+00:00,60.1875,10.5,7.75,18.25,12.3125,8.0,117.0
2021-05-22 13:00:00+00:00,71.6875,10.75,6.9375,19.0,13.125,7.75,129.25
2021-05-22 14:00:00+00:00,49.1875,10.5,6.5625,26.375,12.0,9.375,114.0
2021-05-22 15:00:00+00:00,58.9375,11.5,8.75,19.125,12.1875,7.0,117.5
2021-05-22 16:00:00+00:00,66.875,10.5,7.1875,17.75,11.8125,9.375,123.5
2021-05-22 17:00:00+00:00,64.375,10.5,8.0625,27.75,12.3125,7.5,130.5
2021-05-22 18:00:00+00:00,65.4375,56.0,6.5,21.0,12.3125,4.25,165.5
2021-05-22 19:00:00+00:00,66.0625,8.0,6.625,20.25,11.8125,9.75,122.5
2021-05-22 20:00:00+00:00,81.75,8.0,6.6875,20.5,11.5625,10.0,138.5
2021-05-22 21:00:00+00:00,75.8125,7.5,6.625,20.875,11.5625,7.125,129.5
2021-05-22 22:00:00+00:00,67.125,7.75,8.875,21.8125,12.4375,7.75,125.75
2021-05-22 23:00:00+00:00,74.6875,7.25,7.125,21.25,10.6875,5.75,126.75
2021-05-23 00:00:00+00:00,79.4375,8.0,7.6875,21.25,9.875,11.25,137.5
2021-05-23 01:00:00+00:00,68.6875,8.25,8.25,18.375,14.0625,8.625,126.25
2021-05-23 02:00:00+00:00,76.4375,7.5,6.6875,17.375,11.375,6.625,126.0
2021-05-23 03:00:00+00:00,82.875,7.5,6.5625,17.875,10.1875,8.0,133.0
2021-05-23 04:00:00+00:00,64.1875,7.5,8.5,28.625,12.4375,10.75,132.0
2021-05-23 05:00:00+00:00,79.6875,7.75,6.4375,19.25,11.25,4.875,129.25
2021-05-23 06:00:00+00:00,78.25,90.25,6.5625,18.875,10.8125,8.0,212.75
2021-05-23 07:00:00+00:00,83.3125,12.75,6.8125,18.375,11.875,10.125,143.25
2021-05-23 08:00:00+00:00,73.875,13.0,7.875,24.75,15.25,6.75,141.5
2021-05-23 09:00:00+00:00,68.0625,12.75,10.125,18.4375,14.875,10.0,134.25
2021-05-23 10:00:00+00:00,74.1875,13.5,7.0625,18.0,19.625,5.125,137.5
2021-05-23 11:00:00+00:00,60.75,13.5,7.5625,27.0,23.3125,10.875,143.0
2021-05-23 12:00:00+00:00,57.8125,12.75,7.5625,20.125,21.25,7.75,127.25
2021-05-23 13:00:00+00:00,54.0625,12.75,8.375,18.625,18.9375,9.0,121.75
2021-05-23 14:00:00+00:00,64.8125,13.25,7.3125,18.25,16.75,6.875,127.25
2021-05-23 15:00:00+00:00,63.5,13.5,6.9375,21.0,18.6875,8.375,132.0
2021-05-23 16:00:00+00:00,58.0625,13.75,8.1875,20.875,16.375,9.5,126.75
2021-05-23 17:00:00+00:00,65.875,12.5,7.625,18.125,18.5,8.375,131.0
2021-05-23 18:00:00+00:00,82.125,13.0,7.4375,20.75,16.4375,7.25,147.0
2021-05-23 19:00:00+00:00,62.75,22.75,6.5625,26.875,18.0625,8.25,145.25
2021-05-23 20:00:00+00:00,72.0,10.5,7.8125,19.0,14.8125,6.875,131.0
2021-05-23 21:00:00+00:00,76.625,11.25,6.5625,19.75,13.4375,9.625,137.25
2021-05-23 22:00:00+00:00,74.4375,10.75,7.0,25.5625,13.125,8.375,139.25
2021-05-23 23:00:00+00:00,73.875,10.75,8.5625,18.625,11.5625,5.375,128.75
2021-05-24 00:00:00+00:00,69.875,10.75,7.1875,21.0,11.1875,9.25,129.25
2021-05-24 01:00:00+00:00,79.875,12.0,7.0,20.0,11.375,6.25,136.5
2021-05-24 02:00:00+00:00,73.875,10.25,6.75,18.75,10.625,10.0,130.25
2021-05-24 03:00:00+00:00,75.4375,10.25,8.0,18.375,11.4375,5.25,128.75
2021-05-24 04:00:00+00:00,76.375,10.5,7.125,22.875,12.0,9.625,138.5
2021-05-24 05:00:00+00:00,70.5625,10.5,7.25,23.875,11.8125,10.0,134.0
2021-05-24 06:00:00+00:00,76.25,10.5,9.625,17.625,10.125,6.375,130.5
2021-05-24 07:00:00+00:00,69.625,56.5,12.0,17.375,12.0,10.5,178.0
2021-05-24 08:00:00+00:00,85.125,9.25,11.625,21.25,13.5,8.0,148.75
2021-05-24 09:00:00+00:00,66.4375,9.25,14.375,23.125,18.6875,7.375,139.25
2021-05-24 10:00:00+00:00,65.25,9.0,14.125,19.875,16.25,9.5,134.0
2021-05-24 11:00:00+00:00,73.125,8.75,14.0625,19.6875,14.75,7.375,137.75
2021-05-24 12:00:00+00:00,68.875,9.5,14.8125,19.125,18.3125,6.375,137.0
2021-05-24 13:00:00+00:00,62.125,9.5,14.0625,17.375,14.6875,8.75,126.5
2021-05-24 14:00:00+00:00,61.8125,9.5,14.8125,19.375,17.125,8.875,131.5
2021-05-24 15:00:00+00:00,74.375,9.0,15.5,17.625,15.75,3.75,136.0
2021-05-24 16:00:00+00:00,71.8125,9.0,14.4375,17.5,15.125,8.625,136.5
2021-05-24 17:00:00+00:00,53.5625,9.0,14.4375,25.5,21.25,10.25,134.0
2021-05-24 18:00:00+00:00,78.8125,9.0,14.0,23.875,16.5625,9.25,151.5
2021-05-24 19:00:00+00:00,73.5,73.0,13.9375,19.875,16.8125,7.875,205.0
