"TOA5","Meteo_GreEnER_CR6","CR6","8957","CR6.Std.10.01","CPU:METEO_GREEN-ER_v2.5.CR6","22114","_01_Hour"
"TIMESTAMP","RECORD","CR6_Alim_Avg","CR6_Temp_Avg","AirTemp_Avg","RH_Avg","Press_Avg","WSpd_Avg","WDir_Avg","WDir_Std","WSpd_Max","Rain_Tot","Ray_Global_CMP3_Avg","Ray_Global_CMP3_Energy_Tot","Ray_Global_RSR2_Avg","Ray_Direct_RSR2_Avg","Ray_Direct_H_RSR2_Avg","Ray_Diffus_RSR2_Avg","Ray_Global_RSR2_Energy_Tot","Ray_Direct_RSR2_Energy_Tot","Ray_Diffus_RSR2_Energy_Tot","Ray_Global_RSR2_Raw_Avg","Ray_Direct_RSR2_Raw_Avg","Ray_Diffus_RSR2_Raw_Avg","ZenDeg_Avg","WM_Spd_WV_Avg","WM_Dir_Avg","WM_Dir_Std","WM_Spd_Avg","WM_Spd_Std","WM_Spd_Max","WM_AV_Spd_Avg","WM_AV_Spd_Std","WM_AV_Spd_Max","WM_vit_Son_Avg","WM_Temp_Avg","Humidex","Rain2_Tot"
"TS","RN","V","Deg C","Deg C","%","mbar","m/s","Deg","Deg","m/s","mm","W/m^2","J/m^2","W/m^2","W/m^2","W/m^2","W/m^2","kWh/m^2","kWh/m^2","kWh/m^2","W/m^2","W/m^2","W/m^2","degres","m/s","Deg","Deg","m/s","m/s","m/s","m/s","m/s","m/s","m/s","Deg C","","mm"
"","","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Max","Tot","Avg","Tot","Avg","Avg","Avg","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Std","Max","Avg","Std","Max","Avg","Avg","Smp","Tot"
"2023-01-21 11:00:00",6481,13.91,6.655,3.052,51.86,1018,2.078,349.9,52.96,9.39,0,380.1,0.3800664,374.5,721.1,275.2,99.2,0.374,0.721,0.099,364,738.6,82.1,67.56,2.75,330.7,43.09,2.75,1.626,9.31,-0.118,0.526,1.6,331.9,0.358,-0.359,0
"2023-01-21 12:00:00",6482,13.85,9.18,2.423,52.57,1017,1.977,7.624,81.1,6.61,0,198.4,0.1984045,176.5,167.3,69.28,107.3,0.177,0.167,0.107,171.8,173.4,100,65.31,2.644,350.4,80.8,2.644,1.822,9.25,-0.121,0.591,1.46,333.2,2.415,-1.43,0
"2023-01-21 13:00:00",6483,13.83,9.97,2.421,52.96,1017,1.474,250.7,97.2,5.35,0,194.3,0.1943303,167.2,85.2,34.54,132.7,0.167,0.085,0.133,162.6,89.8,126.2,65.87,1.919,258,95.5,1.919,1.092,6.01,0.01,0.449,1.28,333.3,2.626,-0.547,0
"2023-01-21 14:00:00",6484,13.81,10.6,3.707,48.15,1016,2.684,340.8,46.09,7.24,0,350.8,0.350765,338.2,532.4,187.9,150.3,0.338,0.532,0.15,328.3,548.2,134.7,69.15,3.548,310.5,30.2,3.548,1.521,8.16,-0.13,0.559,1.64,333.3,2.635,0.883,0
"2023-01-21 15:00:00",6485,13.78,12.47,3.114,51.38,1016,3.067,356.8,40.14,10.26,0,142.1,0.142088,132.6,157.1,47.67,85,0.133,0.157,0.085,128,162.6,78.72,74.78,3.846,336.5,31.44,3.846,1.703,9.6,-0.174,0.685,2.01,333.9,3.678,-0.946,0
"2023-01-21 16:00:00",6486,13.8,12.04,2.212,56.28,1017,2.609,355.4,42.92,8.46,0,47.58,0.04757748,43.99,2.433,0.24,43.75,0.044,0.002,0.044,42.65,4.427,42.11,82.2,3.658,326.7,27.89,3.648,1.66,10.04,-0.224,0.595,1.43,334,3.818,-1.126,0
"2023-01-21 17:00:00",6487,13.82,10.7,2.02,60.28,1017,1.928,6.294,37.66,5.57,0,4.092,0.004091884,8.85,0.343,0.018,8.84,0.009,0,0.009,10.09,10.08,9.88,90.9,2.552,346.8,26.86,2.552,1.052,5.81,-0.163,0.486,1.46,334.1,3.966,-1.236,0
"2023-01-21 18:00:00",6488,13.84,9.9,1.939,61.89,1018,1.893,17.42,39.34,5.8,0,0,0,6.179,0,0,6.179,0.006,0,0.006,6.003,0,6.003,100.9,2.789,355.9,20,2.789,0.95,5.68,-0.189,0.424,1.25,334.1,3.951,-1.157,0
"2023-01-21 19:00:00",6489,13.86,9.57,1.998,61.48,1018,1.663,23.2,39.09,4.96,0,0,0,6.193,0,0,6.193,0.006,0,0.006,6.016,0,6.016,111.2,2.523,2.815,19.71,2.523,0.936,4.86,-0.174,0.353,1.2,334.1,4.002,-1.163,0
"2023-01-21 20:00:00",6490,13.86,9.3,1.952,62.09,1018,1.749,16.22,41.41,5.86,0,0,0,6.137,0,0,6.137,0.006,0,0.006,5.961,0,5.961,121.7,2.547,356,23.73,2.547,1.096,6.65,-0.165,0.408,1.18,334.1,3.976,-1.234,0
"2023-01-21 21:00:00",6491,13.85,9.11,1.811,63.91,1019,1.962,7.202,41.88,6.17,0,0,0,6.107,0,0,6.107,0.006,0,0.006,5.931,0,5.931,132.1,2.668,350.1,24.52,2.668,1.067,6.33,-0.16,0.503,1.54,334,3.798,-1.376,0
"2023-01-21 22:00:00",6492,13.85,8.99,1.593,65.05,1019,2.501,358.1,38.41,7.02,0,0,0,6.166,0,0,6.166,0.006,0,0.006,5.988,0,5.988,141.8,2.957,338.8,27.68,2.957,1.332,6.41,-0.193,0.581,1.41,333.8,3.522,-1.651,0
"2023-01-21 23:00:00",6493,13.85,8.89,1.442,63.76,1019,2.693,355.8,39.11,7.91,0,0,0,6.124,0,0,6.124,0.006,0,0.006,5.946,0,5.946,149.7,3.037,334.1,27.89,3.037,1.271,7.11,-0.159,0.64,1.67,333.7,3.354,-1.749,0
"2023-01-22 00:00:00",6494,13.86,8.8,1.119,66.92,1019,2.539,8.84,37.86,8.52,0,0,0,6.188,0,0,6.188,0.006,0,0.006,6.007,0,6.007,154.1,3.561,347.5,25.7,3.561,1.69,9.09,-0.272,0.65,1.45,333.5,2.925,-2.259,0
"2023-01-22 01:00:00",6495,13.85,8.78,0.573,72.26,1020,2.994,12.61,35.49,8.82,0,0,0,6.155,0,0,6.155,0.006,0,0.006,5.972,0,5.972,152.9,4.288,352.9,20.32,4.288,1.648,8.65,-0.367,0.658,1.48,333.1,2.286,-2.546,0
"2023-01-22 02:00:00",6496,13.85,8.77,0.445,73.98,1020,2.716,17.44,34.88,7.39,0,0,0,6.178,0,0,6.178,0.006,0,0.006,5.994,0,5.994,146.9,4.216,358.2,16.44,4.216,1.352,7.86,-0.327,0.505,1.6,333,2.161,-2.593,0
"2023-01-22 03:00:00",6497,13.85,8.78,0.395,74.97,1021,2.74,18.6,37.24,8.06,0,0,0,6.105,0,0,6.105,0.006,0,0.006,5.923,0,5.923,138.1,4.059,357.7,21.09,4.059,1.468,8.1,-0.278,0.548,1.47,332.9,1.956,-2.58,0
"2023-01-22 04:00:00",6498,13.86,8.71,0.157,78.4,1021,2.979,16.57,30.64,7.04,0,0,0,6.155,0,0,6.155,0.006,0,0.006,5.971,0,5.971,128,4.615,359.4,15.91,4.615,1.199,7.87,-0.328,0.528,1.27,332.7,1.685,-2.84,0
"2023-01-22 05:00:00",6499,13.85,8.64,-0.07,80.6,1021,3.048,17.33,31.63,7.6,0,0,0,6.149,0,0,6.149,0.006,0,0.006,5.964,0,5.964,117.5,4.358,359.1,14.19,4.358,1.359,7.84,-0.296,0.487,1.73,332.6,1.495,-2.925,0
"2023-01-22 06:00:00",6500,13.86,8.49,-0.069,79.87,1021,2.728,16.37,33.04,8.06,0,0,0,6.166,0,0,6.166,0.006,0,0.006,5.98,0,5.98,107,3.907,357.7,16.17,3.907,1.237,7.37,-0.257,0.474,1.84,332.6,1.484,-2.947,0
"2023-01-22 07:00:00",6501,13.85,8.31,-0.16,81,1021,3.021,15.98,36.7,9.02,0,0,0,6.17,0,0,6.17,0.006,0,0.006,5.984,0,5.984,96.8,4.548,356.4,15.35,4.548,1.577,8.93,-0.355,0.488,1.41,332.5,1.407,-3.094,0
"2023-01-22 08:00:00",6502,13.85,8.31,-0.298,82.5,1022,3.129,12.27,34.17,9.23,0,1.526,0.001525561,6.698,3.414,0.269,6.429,0.007,0.003,0.006,7.26,11.56,6.818,87.2,4.684,355.1,17.84,4.684,1.528,9.5,-0.385,0.583,1.29,332.5,1.257,-3.177,0.1
"2023-01-22 09:00:00",6503,13.85,8.25,-0.451,86,1022,2.355,11.02,41.22,5.99,0,18.1,0.01809941,21.38,2.114,0.384,20.99,0.021,0.002,0.021,20.67,3.244,20.07,78.97,3.447,352.6,19.1,3.447,1.215,7.47,-0.289,0.518,1.67,332.3,0.968,-3.264,0
"2023-01-22 10:00:00",6504,13.86,8.14,-0.413,87.5,1022,2.42,16.76,37.84,6.63,0,47.79,0.04778935,45.53,0.964,0.286,45.24,0.046,0.001,0.045,43.82,1.949,43.23,72.15,3.663,355.5,17.06,3.663,1.237,6.5,-0.273,0.528,1.59,332.2,0.855,-2.963,0
"2023-01-22 11:00:00",6505,13.87,8.11,-0.166,87.1,1023,1.894,10.99,46,6.18,0,61.12,0.06111554,55.8,0.521,0.2,55.6,0.056,0.001,0.056,54,1.593,53.39,67.36,2.545,351.6,25.1,2.545,1.096,5.91,-0.213,0.451,1.3,332.3,0.943,-2.727,0
"2023-01-22 12:00:00",6506,13.86,7.994,0.016,86.7,1023,1.815,8.39,45.61,5.52,0,71.2,0.07120181,63.64,0.357,0.15,63.49,0.064,0,0.063,61.76,1.447,61.15,65.09,2.58,346.5,28.59,2.58,1.172,5.71,-0.192,0.452,1.24,332.4,1.086,-2.512,0
"2023-01-22 13:00:00",6507,13.86,8.03,0.154,85.9,1023,2.306,13.32,38.74,6.73,0,79.34,0.07934294,69.35,0.348,0.144,69.2,0.069,0,0.069,67.26,1.486,66.65,65.64,3.473,353.7,17.6,3.473,1.19,7.07,-0.353,0.518,0.95,332.5,1.313,-2.282,0
"2023-01-22 14:00:00",6508,13.86,8.27,0.364,84.8,1023,2.551,9.46,36.62,6.2,0,65.26,0.06525568,58.21,0.494,0.174,58.04,0.058,0,0.058,56.29,1.575,55.72,68.91,3.494,349.3,23.11,3.494,1.36,7.11,-0.321,0.58,1.93,332.7,1.626,-2.24,0
"2023-01-22 15:00:00",6509,13.85,8.46,0.434,84.2,1023,2.664,9.8,37.31,8.3,0,38.04,0.03803802,36.81,1.165,0.295,36.52,0.037,0.001,0.037,35.39,1.962,34.88,74.55,3.738,351.5,22.34,3.738,1.373,7.82,-0.332,0.629,1.69,332.8,1.882,-2.212,0
"2023-01-22 16:00:00",6510,13.85,8.48,0.458,84.6,1023,2.403,15.52,40.08,6.25,0,17.47,0.01747295,19.68,3.02,0.355,19.33,0.02,0.003,0.019,19,4.024,18.49,82,3.678,353.1,19.65,3.678,1.378,7.19,-0.321,0.539,1.57,332.9,2.03,-2.077,0
"2023-01-22 17:00:00",6511,13.85,8.39,0.5,84.6,1024,2.314,10.24,40.19,7.56,0,1.32,0.001319865,6.251,1.167,0.063,6.189,0.006,0.001,0.006,7.23,11.21,6.985,90.7,3.415,350.3,24.5,3.415,1.432,7.73,-0.276,0.564,1.23,333,2.189,-1.967,0
"2023-01-22 18:00:00",6512,13.87,8.27,0.632,83.6,1024,2.479,10.36,34.67,7.57,0,0,0,6.114,0,0,6.114,0.006,0,0.006,5.932,0,5.932,100.6,3.631,352.6,23.92,3.631,1.397,6.99,-0.277,0.614,1.82,333.2,2.542,-1.897,0
"2023-01-22 19:00:00",6513,13.86,8.24,0.808,82.1,1024,2.362,14.93,33.89,6.37,0,0,0,6.116,0,0,6.116,0.006,0,0.006,5.936,0,5.936,111,3.637,356.6,17.28,3.637,1.153,6.74,-0.299,0.507,1.39,333.3,2.73,-1.755,0
"2023-01-22 20:00:00",6514,13.87,8.27,0.838,82,1025,2.331,12.17,38.3,6.91,0,0,0,6.151,0,0,6.151,0.006,0,0.006,5.97,0,5.97,121.5,3.181,349,26.98,3.181,1.35,7.1,-0.253,0.649,1.49,333.4,2.796,-1.726,0
"2023-01-22 21:00:00",6515,13.86,8.26,0.923,80.8,1025,2.251,9.6,37.5,6.25,0,0,0,6.153,0,0,6.153,0.006,0,0.006,5.972,0,5.972,131.9,3.057,346.5,26.85,3.057,1.237,6.38,-0.324,0.582,1.34,333.5,2.919,-1.709,0
"2023-01-22 22:00:00",6516,13.85,8.24,0.907,80.6,1025,2.108,14.04,36.08,5.66,0,0,0,6.062,0,0,6.062,0.006,0,0.006,5.884,0,5.884,141.6,3.267,351.8,22.38,3.267,1.164,7.11,-0.232,0.485,1.74,333.5,2.936,-1.761,0
"2023-01-22 23:00:00",6517,13.85,8.23,0.925,79.99,1025,2.336,13.01,34.13,8.4,0,0,0,6.148,0,0,6.148,0.006,0,0.006,5.968,0,5.968,149.5,3.505,354,21.48,3.505,1.263,7.99,-0.273,0.543,2.08,333.5,2.944,-1.788,0
"2023-01-23 00:00:00",6518,13.87,8.27,0.906,79.7,1025,2.292,356.8,38.66,5.73,0,0,0,6.173,0,0,6.173,0.006,0,0.006,5.992,0,5.992,153.8,2.604,343.4,29.23,2.597,1.306,7.17,-0.154,0.557,1.52,333.5,2.948,-1.751,0
"2023-01-23 01:00:00",6519,13.86,8,0.581,74.74,1024,0.95,327.2,101,2.9,0,0,0,6.103,0,0,6.103,0.006,0,0.006,5.922,0,5.922,152.7,1.328,176.8,96.5,1.324,0.729,3.59,-0.02,0.326,0.86,333.1,2.306,-3.012,0
"2023-01-23 02:00:00",6520,13.87,7.386,0.156,71.72,1024,0.822,165.8,63.62,2.71,0,0,0,6.108,0,0,6.108,0.006,0,0.006,5.925,0,5.925,146.7,1.264,160.2,48.37,1.26,0.614,3.09,-0.018,0.256,0.83,332.7,1.69,-3.233,0
"2023-01-23 03:00:00",6521,13.87,6.906,-0.27,70.04,1024,0.679,163,73.77,2.22,0,0,0,6.128,0,0,6.128,0.006,0,0.006,5.943,0,5.943,137.9,1.225,164.2,39.56,1.221,0.568,2.9,-0.004,0.265,0.63,332.4,1.097,-3.664,0
"2023-01-23 04:00:00",6522,13.87,6.591,-0.429,70.74,1024,0.504,182.8,81.2,1.75,0,0,0,6.014,0,0,6.014,0.006,0,0.006,5.831,0,5.831,127.9,0.834,167.6,39.63,0.829,0.378,1.74,-0.026,0.193,0.65,332.3,1.074,-3.68,0
"2023-01-23 05:00:00",6523,13.87,6.354,-0.607,69.27,1024,0.729,163.4,54,2.74,0,0,0,6.066,0,0,6.066,0.006,0,0.006,5.881,0,5.881,117.4,1.306,164.9,24.09,1.306,0.58,3.58,0.006,0.228,0.78,332.1,0.722,-4.05,0
"2023-01-23 06:00:00",6524,13.91,6.105,-0.788,68.6,1024,0.852,176,68.59,3.33,0,0,0,6.077,0,0,6.077,0.006,0,0.006,5.89,0,5.89,106.9,1.308,166.6,31.67,1.305,0.662,3.85,-0.033,0.28,0.76,332,0.556,-4.157,0
"2023-01-23 07:00:00",6525,13.91,5.873,-0.865,69.06,1024,0.652,156.3,71.28,3.06,0,0,0,6.154,0,0,6.154,0.006,0,0.006,5.964,0,5.964,96.7,1.103,165.7,40.08,1.103,0.507,3.06,-0.025,0.26,0.78,332,0.479,-4.254,0
"2023-01-23 08:00:00",6526,13.94,5.766,-0.908,68.53,1024,0.601,157.8,75.01,2.19,0,5.975,0.005975444,10.6,3.291,0.277,10.33,0.011,0.003,0.01,11.15,13.46,10.67,87,1.153,160,26.32,1.153,0.482,3,0.002,0.21,0.62,331.9,0.323,-4.202,0
"2023-01-23 09:00:00",6527,13.94,5.751,-0.695,66.39,1024,0.794,155.2,63.13,3.06,0,36.05,0.03604904,34.76,1.659,0.312,34.45,0.035,0.002,0.034,33.58,3.154,32.99,78.82,1.346,160.9,32.92,1.342,0.643,3.53,-0.007,0.268,0.83,331.8,0.208,-4.311,0
"2023-01-23 10:00:00",6528,13.92,5.874,-0.555,64.97,1024,0.746,151.6,60.66,2.72,0,69.93,0.06992558,60.58,0.72,0.218,60.36,0.061,0.001,0.06,58.33,1.953,57.72,71.97,1.319,160,30.28,1.316,0.603,3.13,0.001,0.242,0.76,331.7,0.011,-3.608,0
"2023-01-23 11:00:00",6529,13.91,6.152,-0.023,63.11,1024,0.746,143.8,58.32,2.45,0,102.6,0.1026091,85.8,0.194,0.076,85.8,0.086,0,0.086,83.1,1.585,82.5,67.15,1.447,155,27.98,1.447,0.637,3.59,0.003,0.259,0.9,331.8,0.176,-3.113,0
"2023-01-23 12:00:00",6530,13.91,6.567,0.68,62,1023,0.768,155.9,69.89,2.79,0,117.5,0.1175008,98,0.111,0.047,98,0.098,0,0.098,95.2,1.409,94.6,64.87,1.22,166.5,33.82,1.217,0.601,3.29,-0.03,0.299,0.75,332.2,0.899,-2.534,0
"2023-01-23 13:00:00",6531,13.88,7.027,1.162,59.74,1023,0.824,149.8,54.92,3.15,0,110,0.1100133,93,0.186,0.077,92.9,0.093,0,0.093,90.3,1.554,89.7,65.4,1.422,156.1,23.88,1.422,0.529,2.67,0.023,0.238,1.05,332.7,1.585,-1.907,0
"2023-01-23 14:00:00",6532,13.87,7.445,1.622,60.63,1022,0.525,179.9,86.6,1.79,0,80.3,0.08026778,69.95,0.259,0.092,69.86,0.07,0,0.07,67.72,1.342,67.23,68.67,0.734,155.7,78.23,0.727,0.416,1.79,-0.013,0.23,0.64,333.2,2.471,-1.211,0
"2023-01-23 15:00:00",6533,13.87,7.717,1.802,63.74,1023,0.553,334.8,77.51,1.76,0,40.81,0.04080602,39.25,1.087,0.285,38.97,0.039,0.001,0.039,37.77,2.064,37.22,74.31,0.684,287.7,62.1,0.683,0.422,2.1,-0.032,0.203,0.67,333.7,3.33,-1.186,0
"2023-01-23 16:00:00",6534,13.87,7.781,1.96,66.64,1023,1.137,2.92,45.87,3.99,0,15.27,0.01526773,18.61,3.135,0.373,18.24,0.019,0.003,0.018,17.97,4.106,17.44,81.8,1.628,342.8,30.71,1.623,0.677,4.27,-0.109,0.293,1.07,334.1,3.923,-0.979,0
"2023-01-23 17:00:00",6535,13.87,7.826,1.908,66.63,1022,1.444,11.69,45.14,4.44,0,0.938,0.0009379424,6.03,1.721,0.086,5.945,0.006,0.002,0.006,6.97,9.46,6.729,90.5,1.973,346.6,30.23,1.968,0.879,4.11,-0.13,0.376,1.27,334.1,3.998,-1.076,0
"2023-01-23 18:00:00",6536,13.87,7.835,1.879,65.76,1023,1.56,359.4,40.06,4.52,0,0,0,6.127,0,0,6.127,0.006,0,0.006,5.951,0,5.951,100.4,1.955,338.9,29.28,1.955,0.821,4.34,-0.139,0.417,1.13,334.1,4.006,-1.155,0
"2023-01-23 19:00:00",6537,13.87,7.862,1.783,66.45,1024,0.785,11.74,56.94,3,0,0,0,6.133,0,0,6.133,0.006,0,0.006,5.956,0,5.956,110.8,1.055,8.83,53.39,1.05,0.629,3.16,-0.053,0.249,0.68,334.1,4.016,-1.36,0
"2023-01-23 20:00:00",6538,13.87,7.685,1.6,69.07,1024,0.57,77.1,47.5,1.25,0,0,0,6.114,0,0,6.114,0.006,0,0.006,5.937,0,5.937,121.3,0.795,69.55,31.39,0.795,0.287,1.73,-0.015,0.141,0.52,334,3.77,-1.275,0
"2023-01-23 21:00:00",6539,13.87,7.476,1.647,70.13,1024,0.849,149.6,56.91,2.55,0,0,0,6.112,0,0,6.112,0.006,0,0.006,5.936,0,5.936,131.7,1.205,157.7,40.41,1.198,0.705,2.97,0.024,0.213,0.88,334,3.848,-1.295,0
"2023-01-23 22:00:00",6540,13.86,7.319,1.668,69.41,1025,1.118,128.3,31.91,2.55,0,0,0,6.086,0,0,6.086,0.006,0,0.006,5.91,0,5.91,141.3,1.741,129.9,26.42,1.741,0.662,3.22,0.027,0.286,0.88,333.9,3.705,-1.202,0
"2023-01-23 23:00:00",6541,13.87,7.242,1.741,67.62,1025,1.021,127.6,29.35,2.42,0,0,0,5.977,0,0,5.977,0.006,0,0.006,5.805,0,5.805,149.3,1.516,119.3,29.4,1.516,0.584,3.07,0.044,0.274,0.85,334,3.748,-1.293,0
"2023-01-24 00:00:00",6542,13.87,7.199,1.704,66.77,1026,1.093,126.3,31.23,3.1,0,0,0,6.095,0,0,6.095,0.006,0,0.006,5.919,0,5.919,153.6,1.559,125.3,28.75,1.559,0.793,4.51,0.008,0.312,1.07,334,3.762,-1.416,0
"2023-01-24 01:00:00",6543,13.87,7.104,1.036,71.46,1026,1.51,132.2,28.48,4.32,0,0,0,6.078,0,0,6.078,0.006,0,0.006,5.9,0,5.9,152.5,2.258,135.8,26,2.259,0.924,5.36,0.026,0.408,1.34,333.5,2.899,-2.734,0
"2023-01-24 02:00:00",6544,13.87,6.749,0.286,72.23,1026,1.289,131.6,32.59,3.83,0,0,0,6.079,0,0,6.079,0.006,0,0.006,5.897,0,5.897,146.6,1.916,136.8,32.55,1.916,0.919,4.92,0.004,0.358,1.37,333,2.172,-3.217,0
"2023-01-24 03:00:00",6545,13.9,6.266,-0.253,71.66,1026,1.684,132.3,35.04,4.94,0,0,0,6.09,0,0,6.09,0.006,0,0.006,5.905,0,5.905,137.8,3.047,146,20.32,3.047,1.103,6.26,0.039,0.436,1.91,332.5,1.25,-3.412,0
"2023-01-24 04:00:00",6546,13.91,5.901,0.073,68.41,1027,1.936,129.9,31.71,5.37,0,0,0,6.06,0,0,6.06,0.006,0,0.006,5.878,0,5.878,127.8,3.094,129.3,27.07,3.094,1.329,6.87,0.044,0.53,2.49,332.7,1.577,-2.977,0
"2023-01-24 05:00:00",6547,13.91,5.776,-0.15,70.66,1027,1.613,136,59.58,5.46,0,0,0,6.056,0,0,6.056,0.006,0,0.006,5.872,0,5.872,117.3,3.101,151.5,25.29,3.092,1.215,6.43,0.025,0.477,1.48,332.4,1.241,-3.821,0
"2023-01-24 06:00:00",6548,13.91,5.6,-0.739,75.25,1027,1.585,218.9,86,5.53,0,0,0,6.077,0,0,6.077,0.006,0,0.006,5.891,0,5.891,106.8,3.654,183.2,22.16,3.655,1.453,7.24,-0.271,0.521,1.11,332.1,0.746,-3.983,0
"2023-01-24 07:00:00",6549,13.93,5.335,-1.091,76.73,1028,1.529,185.5,83.7,5.63,0,0,0,6.271,0,0,6.271,0.006,0,0.006,6.077,0,6.077,96.6,3.66,180.1,20.93,3.66,1.322,7.03,-0.226,0.526,1.55,332,0.457,-4.447,0
"2023-01-24 08:00:00",6550,13.95,5.049,-1.31,77.37,1029,1.459,149.9,62.58,4.11,0,18.16,0.0181621,18.09,3.337,0.277,17.81,0.018,0.003,0.018,18.69,13.21,18.2,86.9,3.046,166.4,21.51,3.046,1.05,5.51,0.035,0.406,1.33,331.8,0.128,-4.345,0
